"id";"AuditType";"Topics";"Idx";"Completed";"Active";"createdAt";"updatedAt"
758;"Nephrology";"DX- Evaluate DX KPHC tool usage";"1269";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
759;"Nephrology";"EM - Independent Interpretation";"1270";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
760;"Nephrology";"PROC - Missed Procedure Code";"1271";"FALSE";"TRUE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
761;"IP Procedure";"Diagnosis or reason not documented/ associated";"646";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
762;"IP Procedure";"Required element- Time";"647";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
763;"IP Procedure";"Missed Procedure Code";"648";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
764;"IP Procedure";"Procedure reporting Issue";"649";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
765;"IP Procedure";"Procedure documentation issue";"650";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
766;"Inpatient E&M - IP";"Chief Complaint";"651";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
767;"Inpatient E&M - IP";"Time Based LOS";"652";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
768;"Inpatient E&M - IP";"Critical Care Coding";"653";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
769;"Inpatient E&M - IP";"DX Supporting Documentation";"654";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
770;"Inpatient E&M - IP";"DX Conflicting Documentation";"655";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
771;"Inpatient E&M - IP";"DX Not Documented";"656";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
772;"Inpatient E&M - IP";"DX Specificity ";"657";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
773;"Inpatient E&M - IP";"Global Surgical Period/Package";"658";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
774;"Inpatient E&M - IP";"Only identified topic(s) in APPEAL or Non Provider issue";"659";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
775;"Inpatient E&M - IP";"Encounter/Visit Type Issue";"660";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
776;"Inpatient E&M - IP";"Independent Interpretation";"661";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
777;"Inpatient E&M - IP";"Psych/ Diagnostic Interview";"662";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
778;"Inpatient E&M - IP";"Supervision of Residents and Fellows";"663";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
779;"Inpatient E&M - IP";"Discharge service issue";"664";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
780;"Inpatient E&M - IP";"Initial IP/OBS EM Issue";"665";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
781;"Inpatient E&M - IP";"Consultation Required Element";"666";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
782;"Inpatient E&M - IP";"MDM Clarification";"667";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
783;"Inpatient E&M - IP";"HPI Clarification";"668";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
784;"Inpatient E&M - IP";"PE Clarification";"669";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
785;"Inpatient E&M - IP";"ROS Clarification";"670";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
786;"Emergency Department";"Critical Care Coding";"671";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
787;"Emergency Department";"DX Not definitive";"672";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
788;"Emergency Department";"DX Not documented ";"673";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
789;"Emergency Department";"DX Specificity ";"674";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
790;"Emergency Department";"DX Conflicting Documentation";"675";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
791;"Emergency Department";"DX Supporting Documentation";"676";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
792;"Emergency Department";"Only identified topic(s) in APPEAL or Non Provider issue";"677";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
793;"Emergency Department";"Independent Interpretation";"678";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
794;"Emergency Department";"PROCEDURE DOCUMENTATION ISSUE";"679";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
795;"Emergency Department";"Smart Phrase EDLEVEL5EXCEPTION";"680";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
796;"Emergency Department";"MDM Clarification";"681";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
797;"Emergency Department";"HPI Clarification";"682";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
798;"Emergency Department";"PE Clarification";"683";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
799;"Emergency Department";"ROS Clarification";"684";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
800;"Neurology - Amb";"Time based LOS";"685";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
801;"Neurology - Amb";"Modifier 25";"686";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
802;"Neurology - Amb";"Only identified topic(s) in APPEAL or Non Provider issue";"687";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
803;"Neurology - Amb";"Procedure only visit";"688";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
804;"Neurology - Amb";"Procedure documentation issue";"689";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
805;"Neurology - Amb";"Procedure reporting issue";"690";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
806;"Neurology - Amb";"Missed Procedure";"691";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
807;"Neurology - Amb";"DX Supporting Documentation";"692";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
808;"Neurology - Amb";"DX Conflicting Documentation";"693";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
809;"Neurology - Amb";"DX Not definitive";"694";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
810;"Neurology - Amb";"DX Not documented ";"695";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
811;"Neurology - Amb";"DX Specificity ";"696";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
812;"Neurology - Amb";"Patient Type";"697";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
813;"Neurology - Amb";"DX Incorrect Primary Diagnosis";"698";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
814;"Neurology - Amb";"MDM Clarification";"699";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
815;"Neurology - Amb";"HPI Clarification";"700";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
816;"Neurology - Amb";"PE Clarification";"701";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
817;"Neurology - Amb";"ROS Clarification";"702";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
818;"Ob/Gyn - Amb";"Time based LOS";"703";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
819;"Ob/Gyn - Amb";"Modifier 25";"704";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
820;"Ob/Gyn - Amb";"Modifier 33";"705";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
821;"Ob/Gyn - Amb";"Only identified topic(s) in APPEAL or Non Provider issue";"706";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
822;"Ob/Gyn - Amb";"Pap and Pelvic Screen";"707";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
823;"Ob/Gyn - Amb";"Global Surgical Period/Package";"708";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
824;"Ob/Gyn - Amb";"Procedure Only Visit";"709";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
825;"Ob/Gyn - Amb";"TAV Coding";"710";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
826;"Ob/Gyn - Amb";"Procedure Documentation Issue";"711";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
827;"Ob/Gyn - Amb";"Ultrasound Documentation";"712";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
828;"Ob/Gyn - Amb";"Patient Type";"713";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
829;"Ob/Gyn - Amb";"DX Incorrect Primary Diagnosis";"714";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
830;"Ob/Gyn - Amb";"MDM Clarification";"715";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
831;"Ob/Gyn - Amb";"HPI Clarification";"716";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
832;"Ob/Gyn - Amb";"PE Clarification";"717";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
833;"Ob/Gyn - Amb";"ROS Clarification";"718";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
834;"Ophthalmology - Amb";"DX Supporting Documentation";"719";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
835;"Ophthalmology - Amb";"DX Conflicting Documentation";"720";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
836;"Ophthalmology - Amb";"DX Not definitive";"721";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
837;"Ophthalmology - Amb";"DX Not documented ";"722";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
838;"Ophthalmology - Amb";"DX Specificity ";"723";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
839;"Ophthalmology - Amb";"E&M vs. GOS";"724";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
840;"Ophthalmology - Amb";"GMO issue";"725";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
841;"Ophthalmology - Amb";"GOS Element Issue";"726";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
842;"Ophthalmology - Amb";"Modifier 25";"727";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
843;"Ophthalmology - Amb";"Only identified topic(s) in APPEAL or Non Provider issue";"728";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
844;"Ophthalmology - Amb";"Global Surgical Package";"729";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
845;"Ophthalmology - Amb";"Procedure Only Visit";"730";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
846;"Ophthalmology - Amb";"Gos - Comprehensive Vs Intermediate Pe";"731";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
847;"Ophthalmology - Amb";"Patient Type";"732";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
848;"Ophthalmology - Amb";"DX Incorrect Primary Diagnosis";"733";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
849;"Dermatology - Amb";"DX Supporting Documentation";"734";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
850;"Dermatology - Amb";"DX Conflicting Documentation";"735";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
851;"Dermatology - Amb";"DX Not definitive";"736";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
852;"Dermatology - Amb";"DX Not documented ";"737";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
853;"Dermatology - Amb";"DX Specificity ";"738";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
854;"Dermatology - Amb";"DX Incorrect Primary Diagnosis";"739";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
855;"Dermatology - Amb";"MOD 59/XS ";"740";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
856;"Dermatology - Amb";"Only identified topic(s) in APPEAL or Non Provider issue";"741";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
857;"Dermatology - Amb";"Procedure Documentation Issue";"742";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
858;"Dermatology - Amb";"Procedure Only Visit";"743";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
859;"Dermatology - Amb";"MDM Clarification";"744";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
860;"Dermatology - Amb";"HPI Clarification";"745";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
861;"Dermatology - Amb";"PE Clarification";"746";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
862;"Dermatology - Amb";"ROS Clarification";"747";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
863;"Dermatology - Amb";"Procedure Functionality Issue";"748";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
864;"Dermatology - Amb";"Missed Procedure";"749";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
865;"Dermatology - Amb";"Patient type (new / est)";"750";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
866;"Inpatient E&M - IP";"Critical Care ";"751";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
867;"Inpatient E&M - IP";"Initial Evaluation/ Daily Care";"752";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
868;"Inpatient E&M - IP";"Intensive Care";"753";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
869;"Inpatient E&M - IP";"Delivery Room attendance";"754";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
870;"Inpatient E&M - IP";"Age discrepancy";"755";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
871;"Inpatient E&M - IP";"Discharge service issue";"756";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
872;"Inpatient E&M - IP";"Resuscitation";"757";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
873;"Haiku - IP";"Chief Complaint";"758";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
874;"Haiku - IP";"Critical Care Coding";"759";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
875;"Haiku - IP";"DX Supporting Documentation";"760";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
876;"Haiku - IP";"DX Conflicting Documentation";"761";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
877;"Haiku - IP";"DX Specificity ";"762";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
878;"Haiku - IP";"Global Surgical Days";"763";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
879;"Haiku - IP";"Only identified topic(s) in APPEAL state";"764";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
880;"Haiku - IP";"Independent Interpretation";"765";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
881;"Haiku - IP";"Psych/ Diagnostic Interview";"766";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
882;"Haiku - IP";"D/C services time";"767";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
883;"Haiku - IP";"Required Elements- Initial IP  or OBS care Level 1";"768";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
884;"Haiku - IP";"Procedure Documentation Issue";"769";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
885;"Haiku - IP";"ED Level 5 Exception";"770";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
886;"Haiku - IP";"Inpatient admission vs. Observation";"771";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
887;"Haiku - IP";"MDM Clarification";"772";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
888;"Haiku - IP";"HPI Clarification";"773";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
889;"Haiku - IP";"PE Clarification";"774";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
890;"Haiku - IP";"ROS Clarification";"775";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
891;"Continuing Care";"Chief Complaint";"776";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
892;"Continuing Care";"DX Conflicting Documentation";"777";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
893;"Continuing Care";"DX Documented, not Reported";"778";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
894;"Continuing Care";"DX Incorrect Primary Diagnosis";"779";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
895;"Continuing Care";"DX Not definitive";"780";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
896;"Continuing Care";"DX Not documented ";"781";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
897;"Continuing Care";"DX Specificity ";"782";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
898;"Continuing Care";"DX Supporting Documentation";"783";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
899;"Continuing Care";"Annual Exam";"784";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
900;"Continuing Care";"HPI Clarification";"785";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
901;"Continuing Care";"MDM Clarification";"786";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
902;"Continuing Care";"Missed Procedure";"787";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
903;"Continuing Care";"Modifier 25";"788";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
904;"Continuing Care";"Only identified topic(s) in APPEAL or Non Provider issue";"789";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
905;"Continuing Care";"KPHC Wizard Functionality";"790";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
906;"Continuing Care";"PE Clarification";"791";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
907;"Continuing Care";"Procedure Only Visit";"792";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
908;"Continuing Care";"ROS Clarification";"793";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
909;"Continuing Care";"Time Based LOS";"794";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
910;"Continuing Care";"E&M Prior to Admission Visit";"795";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
911;"Continuing Care";"Discharge service issue";"796";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
912;"Continuing Care";"Independent Interpretation";"797";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
913;"Continuing Care";"Initial NF EM Issue";"798";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
914;"Continuing Care";"Patient Type";"799";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
915;"Pediatrics - Amb";"Chief Complaint";"800";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
916;"Pediatrics - Amb";"DX Conflicting Documentation";"801";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
917;"Pediatrics - Amb";"DX Documented, not Reported";"802";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
918;"Pediatrics - Amb";"DX Incorrect Primary Diagnosis";"803";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
919;"Pediatrics - Amb";"DX Not definitive";"804";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
920;"Pediatrics - Amb";"DX Not documented ";"805";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
921;"Pediatrics - Amb";"DX Specificity ";"806";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
922;"Pediatrics - Amb";"DX Supporting Documentation";"807";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
923;"Pediatrics - Amb";"E&M vs. Prev Med";"808";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
924;"Pediatrics - Amb";"E&M With Prev Med";"809";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
925;"Pediatrics - Amb";"HPI Clarification";"810";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
926;"Pediatrics - Amb";"MDM Clarification";"811";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
927;"Pediatrics - Amb";"Missed Procedure";"812";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
928;"Pediatrics - Amb";"Modifier 25";"813";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
929;"Pediatrics - Amb";"Only identified topic(s) in APPEAL or Non Provider issue";"814";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
930;"Pediatrics - Amb";"Patient Type";"815";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
931;"Pediatrics - Amb";"PE Clarification";"816";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
932;"Pediatrics - Amb";"Procedure Only Visit";"817";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
933;"Pediatrics - Amb";"ROS Clarification";"818";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
934;"Pediatrics - Amb";"Time Based LOS";"819";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
935;"Pediatrics - Amb";"Independent Interpretation";"820";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
936;"Orthopedics - Amb";"Chief Complaint";"821";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
937;"Orthopedics - Amb";"Time Based LOS";"822";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
938;"Orthopedics - Amb";"DX Not Documented";"823";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
939;"Orthopedics - Amb";"DX Conflicting Documentation";"824";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
940;"Orthopedics - Amb";"DX Specificity ";"825";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
941;"Orthopedics - Amb";"Global Surgical Period/Package";"826";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
942;"Orthopedics - Amb";"Only identified topic(s) in APPEAL or Non Provider issue";"827";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
943;"Orthopedics - Amb";"Encounter/ Patient Type Issue";"828";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
944;"Orthopedics - Amb";"Independent Interpretation";"829";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
945;"Orthopedics - Amb";"Consultation Required Element";"830";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
946;"Orthopedics - Amb";"MDM Clarification";"831";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
947;"Orthopedics - Amb";"HPI Clarification";"832";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
948;"Orthopedics - Amb";"PE Clarification";"833";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
949;"Orthopedics - Amb";"ROS Clarification";"834";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
950;"Orthopedics - Amb";"Diagnosis or reason not documented/associated";"835";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
951;"Orthopedics - Amb";"Required element - Time";"836";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
952;"Orthopedics - Amb";"Missed Procedure Code";"837";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
953;"Orthopedics - Amb";"Procedure reporting issue";"838";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
954;"Orthopedics - Amb";"Procedure documentation";"839";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
955;"Orthopedics - Amb";"Modifier 25";"840";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
956;"Orthopedics - Amb";"Modifer 59";"841";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
957;"Orthopedics - Amb";"Modifier 57";"842";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
958;"Orthopedics - Amb";"Incorrect Primary Diagnosis";"843";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
959;"Orthopedics - Amb";"Procedure Only Visit";"844";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
960;"Orthopedics - Amb";"Initial Fracture VS. Subsequent ";"845";"FALSE";"FALSE";"2018-07-31 00:00:00";"2018-07-31 00:00:00"
